COUNTRY,GENDER,AGE,MARITAL,EMPLOYMENT,INCOME,RELG_NOW,SPIRIT_NOW,AFFILIATION,SBS,EDAS,DAQ,LE_Sum,DASS_Sum,EX_Sum,RELBEH_Sum,LOCUS_Sum,SWLS_Sum,GOD_pSum,GOD_nSum
China,1,44,3,1,6,0,2,,-0.833333333,2.666666667,5.133333333,55.0,44.0,10,3.0,-17,-8.0,12.0,-7.0
China,2,47,3,1,5,0,0,,-1.833333333,0.0,0.533333333,58.0,21.0,5,8.0,1,8.0,21.0,-28.0
China,2,34,3,1,7,0,0,,-4.0,-3.916666667,3.266666667,58.0,37.0,10,0.0,-24,1.0,1.0,-7.0
China,1,27,1,"2,7",2,0,2,,-1.833333333,-3.083333333,2.466666667,54.0,45.0,15,0.0,-15,-7.0,28.0,-18.0
China,2,39,1,1,2,0,0,,-3.333333333,4.0,1.866666667,58.0,21.0,9,0.0,-24,-4.0,0.0,0.0
China,1,38,3,1,6,0,0,,0.0,0.0,4.733333333,56.0,44.0,15,20.0,0,4.0,13.0,-21.0
China,2,41,3,1,6,0,5,,-4.0,-2.333333333,2.333333333,58.0,47.0,11,0.0,-24,9.0,-5.0,-9.0
China,2,38,3,1,6,0,0,,-2.666666667,3.833333333,7.866666667,58.0,35.0,6,0.0,-24,-2.0,27.0,-15.0
China,2,26,2,1,5,0,0,,0.0,0.0,2.0,58.0,21.0,10,0.0,-24,0.0,0.0,0.0
China,2,29,1,1,3,0,0,,-1.666666667,2.583333333,6.133333333,51.0,56.0,16,4.0,-24,-15.0,28.0,-20.0
China,2,23,1,1,3,0,1,,2.5,2.0,1.133333333,56.0,48.0,11,0.0,-12,-8.0,25.0,-9.0
China,2,23,3,1,8,0,8,,1.333333333,0.0,3.4,53.0,68.0,16,3.0,0,-12.0,-7.0,14.0
China,1,41,2,1,8,0,0,,-2.666666667,-4.0,0.0,57.0,21.0,5,0.0,-24,8.0,-28.0,-28.0
China,2,47,3,1,5,0,0,,0.166666667,-4.0,1.066666667,54.0,27.0,8,3.0,-24,-4.0,15.0,-20.0
China,2,39,3,1,6,0,0,,-2.666666667,-1.5,1.6,57.0,26.0,7,0.0,-24,-1.0,3.0,-2.0
China,1,38,3,1,7,0,4,,-3.333333333,-4.0,0.133333333,57.0,24.0,7,6.0,-24,9.0,21.0,-17.0
China,1,60,5,3,4,0,0,,-0.666666667,-0.916666667,3.133333333,52.0,59.0,9,1.0,-12,-5.0,0.0,-5.0
China,2,36,3,1,6,0,6,,-2.666666667,-0.166666667,5.933333333,55.0,46.0,8,0.0,-24,0.0,5.0,4.0
China,1,37,3,1,7,0,3,,0.0,0.0,2.466666667,53.0,42.0,10,3.0,-20,7.0,2.0,-18.0
China,1,34,3,1,5,1,1,,-0.333333333,-0.833333333,4.066666667,56.0,42.0,10,6.0,-18,-2.0,3.0,-7.0
China,1,37,3,1,6,0,0,,0.0,0.0,0.066666667,56.0,34.0,6,3.0,0,0.0,0.0,0.0
China,1,33,3,1,6,0,0,,0.333333333,-0.583333333,4.733333333,56.0,37.0,9,4.0,0,0.0,25.0,-16.0
China,2,56,3,1,4,0,0,,-2.666666667,-4.0,0.4,57.0,21.0,9,4.0,-24,8.0,0.0,-20.0
China,2,32,3,1,2,0,0,,0.0,-4.0,0.133333333,58.0,21.0,5,0.0,-24,3.0,0.0,0.0
China,1,33,3,1,5,0,0,,-3.333333333,0.333333333,3.4,56.0,53.0,11,0.0,-24,-6.0,3.0,-24.0
China,1,32,3,4,3,0,0,,-3.0,-3.25,0.6,54.0,30.0,10,1.0,-22,-1.0,-2.0,-4.0
China,1,29,1,1,4,0,1,,-0.333333333,-1.416666667,3.866666667,57.0,54.0,12,2.0,-17,-11.0,13.0,-18.0
China,2,45,3,1,4,0,0,,-2.166666667,-3.0,4.866666667,52.0,32.0,11,7.0,-19,0.0,14.0,-4.0
China,2,22,2,5,3,0,0,,0.666666667,0.666666667,4.0,58.0,81.0,19,0.0,0,-10.0,0.0,0.0
China,2,34,3,1,7,2,2,,-1.333333333,2.833333333,6.4,56.0,44.0,14,13.0,-19,-6.0,13.0,-13.0
China,1,50,3,1,4,5,0,,2.0,0.666666667,4.733333333,56.0,57.0,14,16.0,-21,-9.0,26.0,-27.0
China,1,33,3,1,4,0,0,,1.0,4.0,6.4,55.0,25.0,9,4.0,-11,-7.0,20.0,-15.0
USA,2,29,1,1,4,0,0,,-4.0,-2.0,2.733333333,0.0,48.0,13,0.0,-24,-13.0,7.0,-7.0
USA,1,33,2,7,4,0,6,,2.666666667,-3.75,2.4,5.0,26.0,8,0.0,-24,-1.0,-4.0,-28.0
USA,2,27,2,1,5,0,0,,-4.0,-2.333333333,0.0,0.0,21.0,5,0.0,-24,-1.0,28.0,-28.0
USA,2,26,3,1,5,0,0,,0.0,0.0,4.0,7.0,46.0,10,0.0,0,0.0,0.0,0.0
USA,2,40,3,1,4,0,0,,-4.0,-1.666666667,4.133333333,1.0,42.0,8,0.0,-24,1.0,16.0,-10.0
USA,1,50,3,5,7,0,5,,-0.666666667,0.75,3.866666667,2.0,29.0,10,1.0,-24,10.0,25.0,-28.0
USA,1,38,3,2,7,0,3,,-1.833333333,-3.583333333,0.333333333,6.0,24.0,8,0.0,-24,12.0,28.0,-27.0
USA,2,23,1,1,5,1,3,,0.333333333,-3.083333333,2.333333333,4.0,30.0,10,0.0,-24,4.0,7.0,18.0
USA,1,43,1,4,4,0,0,,-4.0,0.833333333,2.6,9.0,33.0,11,0.0,-24,-3.0,15.0,4.0
USA,1,27,1,1,3,0,0,,-2.833333333,3.083333333,2.933333333,9.0,30.0,7,0.0,-24,9.0,-28.0,-28.0
USA,2,48,3,1,5,1,7,,1.666666667,2.583333333,3.8,7.0,53.0,10,0.0,-23,4.0,23.0,-15.0
USA,2,26,2,2,5,0,3,,-2.333333333,-1.166666667,1.533333333,10.0,40.0,15,0.0,-24,-5.0,15.0,-2.0
USA,2,26,1,4,3,0,1,,-3.333333333,3.416666667,5.2,10.0,50.0,14,0.0,-24,-12.0,-3.0,-10.0
USA,2,40,1,2,3,0,3,,-4.0,-2.916666667,3.266666667,10.0,35.0,11,2.0,-24,-3.0,24.0,-7.0
USA,2,44,1,1,2,0,7,,-3.833333333,4.0,6.933333333,2.0,53.0,18,0.0,-24,-15.0,0.0,-24.0
USA,1,60,1,3,2,0,8,,2.833333333,4.0,6.666666667,16.0,51.0,17,5.0,4,-13.0,24.0,-19.0
USA,1,48,1,1,5,0,0,,-3.333333333,-2.25,5.6,4.0,30.0,11,2.0,-24,-7.0,0.0,0.0
USA,1,42,3,2,8,2,6,,2.666666667,2.25,4.533333333,1.0,35.0,11,4.0,-16,-2.0,22.0,-28.0
USA,2,19,1,4,5,0,0,,-4.0,-3.75,1.066666667,3.0,51.0,10,0.0,-24,-7.0,0.0,0.0
USA,2,21,2,5,4,0,4,,2.333333333,1.0,3.933333333,3.0,25.0,7,0.0,-24,-7.0,15.0,-12.0
USA,2,22,2,1,4,0,0,,-4.0,-4.0,0.2,2.0,23.0,5,0.0,-24,3.0,20.0,-21.0
USA,1,27,1,1,5,0,3,,2.0,-0.666666667,3.0,5.0,43.0,14,0.0,0,1.0,14.0,5.0
USA,1,27,1,1,3,0,3,,0.0,4.0,6.866666667,4.0,23.0,10,0.0,-24,-1.0,15.0,-27.0
USA,2,50,1,2,7,1,2,,-1.666666667,-1.5,3.333333333,6.0,55.0,13,4.0,-21,-8.0,14.0,-12.0
USA,1,35,1,1,4,0,0,,-0.666666667,2.416666667,4.666666667,4.0,22.0,9,2.0,-24,-1.0,22.0,-10.0
USA,1,22,1,1,1,0,0,,2.166666667,-4.0,0.0,2.0,54.0,11,0.0,-12,-15.0,25.0,-10.0
USA,1,32,1,2,2,4,5,,3.0,2.666666667,5.733333333,5.0,32.0,15,9.0,0,-11.0,28.0,4.0
USA,1,22,2,1,10,0,3,,-4.0,-4.0,0.0,7.0,21.0,5,0.0,-24,15.0,-2.0,-3.0
USA,1,21,1,5,3,0,0,,0.0,-4.0,1.266666667,5.0,25.0,8,0.0,-24,9.0,15.0,-3.0
USA,2,36,2,1,5,1,3,,-0.666666667,-4.0,1.333333333,5.0,34.0,13,2.0,-24,4.0,19.0,9.0
USA,1,28,2,1,4,0,3,,-0.333333333,0.5,4.8,9.0,27.0,8,0.0,-24,-5.0,18.0,8.0
USA,1,31,3,1,5,0,3,,0.5,1.583333333,5.733333333,4.0,35.0,10,2.0,-24,7.0,5.0,7.0
USA,1,46,3,1,4,5,5,,4.0,-1.333333333,0.8,11.0,34.0,8,3.0,-24,15.0,0.0,0.0
USA,2,26,2,1,4,1,4,,0.666666667,0.25,4.6,2.0,39.0,10,22.0,3,3.0,4.0,2.0
USA,1,35,3,7,3,0,0,,-4.0,-4.0,1.533333333,2.0,54.0,12,0.0,-24,0.0,0.0,0.0
USA,1,41,1,2,3,1,5,,1.0,0.833333333,5.866666667,6.0,23.0,9,5.0,0,-1.0,28.0,-28.0
Russia,1,27,2,1,5,1,1,Atheist,-0.333333333,2.25,3.2,51.0,58.0,14,0.0,-24,1.0,-3.0,-14.0
Russia,2,57,1,3,4,0,8,Atheist,-4.0,4.0,7.533333333,49.0,39.0,11,0.0,-24,5.0,28.0,-4.0
Russia,1,41,3,1,3,0,3,Atheist,0.833333333,-3.666666667,3.466666667,53.0,49.0,9,2.0,-24,-4.0,0.0,0.0
Russia,2,20,2,"5,7",5,0,2,Atheist,1.5,3.916666667,7.0,58.0,45.0,10,0.0,-24,-9.0,28.0,-16.0
Russia,1,25,2,2,3,0,0,Atheist,-2.5,-2.75,4.466666667,53.0,66.0,18,1.0,-24,-9.0,6.0,16.0
Turkey,1,35,3,7,5,0,0,Atheist,-3.666666667,-2.25,5.866666667,48.0,45.0,13,0.0,-24,-13.0,28.0,28.0
Turkey,2,20,1,7,5,0,0,Atheist,-4.0,3.666666667,6.866666667,53.0,62.0,18,2.0,-24,-15.0,18.0,4.0
Turkey,2,22,1,1,7,0,5,Atheist,-3.5,-3.166666667,2.4,56.0,37.0,11,1.0,-24,-6.0,11.0,-15.0
Turkey,1,20,1,7,6,0,3,Atheist,-4.0,-4.0,2.066666667,57.0,62.0,15,5.0,-24,-6.0,5.0,15.0
Turkey,2,45,3,1,5,0,0,Atheist,-3.0,-4.0,1.6,48.0,54.0,16,0.0,-24,-13.0,28.0,-23.0
Turkey,1,37,1,1,7,0,7,Atheist,-4.0,-3.75,0.866666667,57.0,25.0,7,0.0,-24,0.0,28.0,-8.0
Turkey,2,25,1,1,8,0,6,Atheist,-2.0,2.0,5.866666667,52.0,37.0,8,7.0,-24,9.0,28.0,28.0
Turkey,2,22,1,7,6,0,0,Atheist,-1.166666667,2.416666667,3.0,57.0,34.0,6,4.0,-24,10.0,24.0,-26.0
Turkey,2,49,5,3,7,0,6,Atheist,-4.0,-4.0,3.066666667,54.0,28.0,10,0.0,-24,-6.0,9.0,4.0
Turkey,2,35,1,1,6,0,3,Atheist,-4.0,1.166666667,5.6,56.0,56.0,14,0.0,-24,-10.0,21.0,1.0
Turkey,2,23,1,2,4,0,2,Atheist,0.333333333,-1.333333333,2.8,47.0,76.0,17,0.0,-24,5.0,26.0,-18.0
Turkey,2,41,3,1,7,0,2,Atheist,-4.0,-3.75,1.866666667,46.0,49.0,13,3.0,-24,4.0,28.0,-16.0
Turkey,2,38,5,1,6,0,4,Atheist,-3.333333333,-3.0,1.333333333,43.0,42.0,7,6.0,-24,-1.0,28.0,4.0
Turkey,1,45,5,1,7,0,0,Atheist,-4.0,1.0,4.0,53.0,38.0,10,0.0,-24,5.0,-2.0,5.0
Turkey,1,40,3,2,5,0,4,Atheist,-0.333333333,2.166666667,3.133333333,48.0,39.0,10,0.0,0,6.0,0.0,0.0
Turkey,2,20,1,5,5,0,3,Atheist,-4.0,2.5,3.6,56.0,38.0,9,3.0,-24,5.0,27.0,-7.0
Turkey,1,24,1,2,4,1,1,Atheist,-2.833333333,3.0,5.466666667,56.0,39.0,14,0.0,-24,-7.0,-2.0,7.0
China,2,27,3,1,6,0,6,Atheist,-1.0,-0.833333333,2.933333333,53.0,45.0,9,22.0,-11,9.0,16.0,-4.0
Brazil,2,52,1,4,5,0,2,Atheist,-2.0,0.25,3.866666667,49.0,38.0,14,1.0,-24,-11.0,-24.0,28.0
Turkey,2,20,1,2,7,0,2,Atheist,-2.333333333,3.416666667,4.933333333,54.0,50.0,18,0.0,-24,-5.0,6.0,14.0
Russia,2,40,2,1,5,0,4,Atheist,-4.0,-1.5,4.066666667,50.0,43.0,8,0.0,-24,-6.0,-28.0,-28.0
Russia,2,27,3,1,7,0,0,Atheist,-3.666666667,-2.083333333,0.866666667,51.0,24.0,11,0.0,-24,13.0,24.0,2.0
Russia,2,22,1,2,4,0,3,Atheist,-2.5,3.916666667,4.733333333,54.0,46.0,18,3.0,-24,-11.0,16.0,-17.0
Russia,2,27,2,1,7,0,5,Atheist,-3.0,-2.416666667,4.466666667,53.0,62.0,11,0.0,-24,12.0,27.0,-18.0
Brazil,2,39,3,1,5,0,0,Atheist,-3.0,1.833333333,4.466666667,53.0,53.0,10,0.0,-24,0.0,0.0,0.0
China,1,33,3,1,8,4,4,Atheist,-0.333333333,-0.833333333,2.6,58.0,40.0,10,16.0,-7,-3.0,-6.0,-5.0
Russia,2,47,3,1,6,0,4,Atheist,-4.0,3.333333333,5.2,56.0,42.0,9,0.0,-24,-7.0,0.0,0.0
China,2,48,3,1,6,0,8,Atheist,-3.333333333,-4.0,0.0,55.0,21.0,5,0.0,-24,4.0,0.0,-28.0
Russia,1,29,3,1,5,1,2,Atheist,-3.0,-2.333333333,1.8,55.0,57.0,15,0.0,-24,-5.0,-4.0,-6.0
Russia,1,37,3,1,7,0,0,Atheist,-4.0,-4.0,1.733333333,52.0,43.0,14,0.0,-24,1.0,0.0,0.0
Brazil,2,20,1,5,4,0,0,Atheist,-2.5,0.5,3.666666667,55.0,34.0,8,0.0,-22,5.0,-28.0,-28.0
Russia,1,46,5,2,4,0,0,Atheist,-1.333333333,-0.416666667,0.666666667,47.0,49.0,12,1.0,-12,5.0,20.0,-28.0
Russia,1,30,5,1,5,0,0,Atheist,-4.0,3.5,5.133333333,45.0,77.0,15,0.0,-24,-15.0,18.0,-9.0
China,2,35,3,1,5,0,1,Atheist,-2.5,-0.416666667,3.533333333,52.0,52.0,11,5.0,-20,-10.0,-11.0,-20.0
China,1,46,3,1,5,0,6,Atheist,-2.0,-4.0,0.666666667,56.0,35.0,5,0.0,-24,8.0,14.0,-28.0
China,2,43,3,1,6,0,6,Atheist,-2.666666667,2.416666667,5.4,55.0,24.0,10,5.0,-24,10.0,25.0,-28.0
China,2,30,3,1,7,0,0,Atheist,0.5,0.75,4.933333333,41.0,51.0,17,0.0,0,3.0,5.0,9.0
China,2,41,3,1,6,0,5,Atheist,-2.166666667,-0.083333333,4.133333333,54.0,53.0,11,4.0,-24,0.0,-1.0,0.0
China,1,35,3,1,7,0,5,Atheist,-1.5,-0.166666667,6.333333333,56.0,35.0,8,8.0,-24,-2.0,0.0,-24.0
China,1,35,3,1,6,0,0,Atheist,-3.833333333,0.833333333,4.6,58.0,30.0,8,0.0,-24,1.0,7.0,3.0
India,2,21,1,4,5,0,0,Atheist,-3.666666667,-0.583333333,3.4,47.0,55.0,9,8.0,-24,-6.0,15.0,14.0
India,2,25,3,2,5,0,0,Atheist,-3.333333333,-4.0,0.066666667,54.0,34.0,17,3.0,-24,-1.0,0.0,0.0
India,2,41,1,1,7,0,1,Atheist,-3.333333333,-3.75,1.8,48.0,45.0,9,0.0,-24,8.0,-20.0,-16.0
India,2,25,1,4,6,0,0,Atheist,-4.0,1.75,3.6,50.0,43.0,17,0.0,-24,3.0,8.0,-28.0
China,1,36,3,1,5,0,4,Atheist,-1.166666667,2.333333333,6.533333333,58.0,53.0,8,0.0,-17,-15.0,28.0,-28.0
China,1,41,3,1,5,0,0,Atheist,-3.0,-4.0,0.6,57.0,26.0,7,0.0,-24,1.0,7.0,-28.0
Indonesia,2,30,3,1,6,2,2,Atheist,-2.0,-2.0,2.0,49.0,61.0,13,10.0,-12,-10.0,-14.0,-14.0
China,2,34,3,1,4,1,8,Atheist,-0.833333333,3.833333333,7.466666667,48.0,55.0,17,4.0,-12,-15.0,24.0,-13.0
China,2,34,3,1,6,0,0,Atheist,-4.0,1.666666667,3.866666667,52.0,44.0,9,0.0,-24,10.0,0.0,0.0
China,2,42,3,1,6,0,0,Atheist,-3.166666667,-4.0,0.2,56.0,26.0,7,0.0,-24,-2.0,-1.0,-28.0
China,2,45,3,1,7,0,5,Atheist,-2.0,-0.083333333,1.933333333,54.0,25.0,9,11.0,-24,8.0,1.0,-1.0
China,1,25,1,1,5,0,0,Atheist,-2.166666667,3.25,5.533333333,58.0,34.0,14,0.0,-24,-13.0,0.0,-8.0
China,1,41,3,1,6,0,0,Atheist,0.0,2.25,4.533333333,58.0,23.0,7,0.0,-24,8.0,19.0,-12.0
China,2,23,2,1,3,0,5,Atheist,-2.666666667,-2.666666667,2.8,58.0,29.0,11,5.0,-23,-10.0,17.0,-21.0
China,1,32,3,1,6,0,0,Atheist,-1.666666667,-3.166666667,1.133333333,56.0,26.0,7,0.0,-24,-6.0,14.0,-3.0
China,1,26,1,1,4,0,0,Atheist,-0.333333333,-3.916666667,2.666666667,55.0,50.0,12,5.0,-24,3.0,10.0,-12.0
China,1,40,3,1,6,2,3,Atheist,-0.5,0.25,4.6,54.0,58.0,12,15.0,3,-3.0,8.0,0.0
China,1,35,3,1,8,0,5,Atheist,-1.833333333,3.666666667,6.466666667,54.0,35.0,10,3.0,-24,-5.0,27.0,-28.0
China,2,52,3,1,4,0,2,Atheist,-3.0,-2.5,3.466666667,55.0,34.0,8,14.0,-23,-10.0,4.0,-8.0
China,1,42,3,1,5,0,2,Atheist,-3.0,-2.583333333,1.266666667,56.0,31.0,7,7.0,-24,2.0,0.0,0.0
China,2,28,3,1,4,1,4,Atheist,1.666666667,-4.0,2.266666667,56.0,36.0,8,5.0,0,-10.0,5.0,0.0
China,1,28,3,1,6,0,0,Atheist,0.0,0.583333333,4.866666667,55.0,39.0,9,10.0,-20,-2.0,21.0,-26.0
China,1,24,1,"5,7",7,0,0,Atheist,-2.166666667,1.666666667,2.666666667,57.0,33.0,10,5.0,-24,6.0,22.0,-12.0
China,1,30,1,1,7,2,6,Atheist,2.333333333,3.166666667,6.266666667,57.0,57.0,11,10.0,-6,-2.0,8.0,-3.0
China,2,32,3,1,7,2,3,Atheist,-3.5,-2.916666667,4.2,55.0,54.0,12,11.0,-16,-6.0,13.0,-18.0
China,1,63,3,1,6,0,5,Atheist,-1.666666667,-0.666666667,3.0,51.0,28.0,8,4.0,-20,1.0,-3.0,-4.0
China,2,40,3,1,7,0,0,Atheist,-3.833333333,-4.0,0.666666667,53.0,29.0,11,4.0,-24,0.0,0.0,0.0
China,1,32,3,1,5,0,6,Atheist,-1.5,-3.75,3.533333333,55.0,42.0,13,10.0,-24,0.0,28.0,-18.0
China,1,32,3,1,6,1,1,Atheist,1.0,-2.166666667,4.0,57.0,34.0,9,5.0,-2,3.0,11.0,-20.0
China,2,27,1,1,8,0,4,Atheist,1.166666667,0.75,4.2,57.0,32.0,8,5.0,0,0.0,7.0,1.0
China,2,29,1,1,6,0,0,Atheist,-4.0,-4.0,0.0,58.0,21.0,6,0.0,-24,15.0,-28.0,-28.0
China,1,36,3,1,7,0,7,Atheist,-2.666666667,-4.0,1.066666667,58.0,42.0,10,2.0,-24,4.0,27.0,-26.0
China,2,40,1,1,5,1,0,Atheist,0.333333333,1.083333333,6.066666667,56.0,56.0,16,13.0,-8,-12.0,10.0,-13.0
China,1,23,1,1,1,0,0,Atheist,-4.0,-4.0,0.0,51.0,26.0,9,0.0,-24,-12.0,-26.0,-13.0
China,2,35,3,1,4,0,0,Atheist,-1.666666667,-4.0,1.733333333,53.0,26.0,7,8.0,-24,4.0,0.0,0.0
China,2,51,3,1,2,0,5,Atheist,-3.333333333,-4.0,0.266666667,58.0,40.0,9,2.0,-24,-5.0,20.0,-24.0
China,2,44,3,1,6,0,8,Atheist,-4.0,-1.0,0.0,58.0,21.0,5,10.0,-24,5.0,0.0,0.0
China,2,33,3,1,6,0,1,Atheist,0.833333333,1.416666667,5.2,57.0,48.0,11,13.0,-3,1.0,8.0,1.0
China,2,25,1,1,8,0,1,Atheist,-2.333333333,0.833333333,4.8,57.0,58.0,13,7.0,-16,-5.0,13.0,-11.0
China,1,29,3,1,5,1,4,Atheist,-0.166666667,2.75,7.0,55.0,23.0,10,10.0,-24,-1.0,21.0,-21.0
China,1,39,3,1,7,0,2,Atheist,-3.5,-0.916666667,3.066666667,56.0,28.0,7,3.0,-24,8.0,9.0,-6.0
China,2,40,3,1,5,0,6,Atheist,0.666666667,-4.0,0.4,58.0,24.0,8,0.0,-24,-7.0,0.0,0.0
China,1,39,3,1,6,0,5,Atheist,-3.0,-1.916666667,1.466666667,58.0,42.0,9,5.0,-22,-10.0,5.0,-17.0
China,1,36,3,1,6,0,0,Atheist,-2.666666667,-3.166666667,4.266666667,55.0,29.0,9,0.0,-24,1.0,-1.0,-3.0
China,2,65,3,3,4,0,0,Atheist,-2.666666667,3.916666667,5.733333333,52.0,42.0,12,3.0,-24,4.0,24.0,-4.0
China,2,29,1,1,6,5,4,Atheist,1.666666667,0.25,2.0,58.0,56.0,10,23.0,-8,2.0,4.0,1.0
China,2,35,3,1,4,1,4,Atheist,-0.333333333,-2.833333333,2.866666667,58.0,33.0,8,8.0,-24,-4.0,0.0,0.0
China,2,32,5,1,5,0,1,Atheist,-3.833333333,-1.583333333,2.866666667,53.0,48.0,11,0.0,-24,2.0,4.0,-1.0
China,1,31,3,1,6,0,3,Atheist,-3.0,-4.0,0.0,57.0,21.0,5,4.0,-24,2.0,0.0,-20.0
China,2,34,1,1,5,0,3,Atheist,-3.166666667,0.083333333,4.266666667,58.0,40.0,11,7.0,-18,-2.0,26.0,-2.0
China,1,45,3,1,5,0,0,Atheist,-1.666666667,-2.333333333,0.0,48.0,34.0,7,0.0,-24,-8.0,-20.0,-22.0
China,1,39,3,1,6,0,7,Atheist,-0.5,-1.0,5.266666667,51.0,40.0,14,1.0,-24,-2.0,5.0,-13.0
China,2,32,3,1,3,0,1,Atheist,0.0,0.083333333,3.066666667,58.0,36.0,11,2.0,-3,1.0,-1.0,0.0
USA,2,48,2,1,2,0,0,Atheist,-4.0,-2.583333333,2.866666667,3.0,25.0,11,0.0,-24,-2.0,0.0,14.0
USA,1,70,1,3,3,0,0,Atheist,-2.0,-1.75,2.666666667,12.0,30.0,14,0.0,-24,-4.0,21.0,-28.0
USA,1,27,1,1,4,0,0,Atheist,-4.0,-3.0,4.0,5.0,25.0,9,0.0,-24,0.0,7.0,15.0
USA,1,43,1,1,5,0,0,Atheist,-4.0,-4.0,2.0,12.0,23.0,8,0.0,-24,7.0,24.0,16.0
USA,2,19,1,1,4,0,0,Atheist,-4.0,0.083333333,4.6,1.0,61.0,17,0.0,-24,5.0,2.0,2.0
USA,2,32,3,1,8,0,0,Atheist,-4.0,-4.0,0.4,8.0,49.0,7,0.0,-24,15.0,12.0,10.0
USA,2,29,1,1,3,0,0,Atheist,-4.0,-3.333333333,0.6,3.0,63.0,15,0.0,-24,-14.0,-6.0,23.0
USA,1,24,2,1,6,0,0,Atheist,-1.666666667,4.0,5.466666667,3.0,42.0,17,2.0,-24,7.0,0.0,0.0
USA,2,35,3,1,5,0,0,Atheist,-4.0,-1.833333333,6.066666667,6.0,64.0,19,0.0,-24,-15.0,-28.0,28.0
USA,2,32,2,1,3,0,0,Atheist,-4.0,0.25,4.333333333,5.0,50.0,12,3.0,-24,1.0,24.0,-3.0
USA,1,33,3,5,6,0,1,Atheist,-2.333333333,-4.0,1.333333333,3.0,30.0,7,1.0,-24,15.0,6.0,-6.0
USA,2,25,2,1,3,0,0,Atheist,-4.0,-2.5,2.4,1.0,38.0,16,0.0,-24,7.0,15.0,-15.0
USA,1,36,3,1,6,0,1,Atheist,-3.166666667,-1.0,4.266666667,10.0,32.0,8,1.0,-24,6.0,6.0,8.0
USA,2,22,1,5,2,0,0,Atheist,-4.0,-2.916666667,0.666666667,2.0,24.0,10,0.0,-24,-14.0,6.0,1.0
USA,1,24,2,4,4,0,0,Atheist,-3.833333333,-4.0,0.733333333,9.0,58.0,14,2.0,-24,-6.0,-2.0,7.0
USA,2,34,1,1,4,0,0,Atheist,-4.0,-3.25,0.8,3.0,52.0,14,0.0,-24,-8.0,21.0,-3.0
USA,1,35,3,1,5,0,4,Atheist,-3.0,-3.916666667,1.6,9.0,23.0,9,0.0,-24,14.0,-3.0,10.0
USA,2,28,1,5,1,0,0,Atheist,-3.166666667,-2.25,0.733333333,14.0,33.0,10,4.0,-24,-1.0,0.0,0.0
USA,2,33,3,1,4,0,0,Atheist,-3.833333333,-2.666666667,2.6,8.0,24.0,10,4.0,-24,2.0,19.0,-17.0
USA,2,23,1,4,4,0,0,Atheist,-2.5,-0.666666667,2.866666667,3.0,37.0,10,0.0,-18,-9.0,20.0,9.0
USA,2,25,2,2,4,0,0,Atheist,-4.0,-4.0,2.2,2.0,35.0,11,1.0,-24,0.0,6.0,13.0
USA,2,37,2,1,5,0,0,Atheist,-4.0,-1.083333333,3.4,3.0,30.0,9,0.0,-24,8.0,4.0,28.0
USA,2,26,3,1,4,0,0,Atheist,-4.0,-2.333333333,3.266666667,9.0,40.0,11,7.0,-24,8.0,11.0,-8.0
USA,2,58,3,1,4,0,0,Atheist,-1.166666667,-2.416666667,3.466666667,14.0,44.0,12,1.0,-24,1.0,16.0,22.0
USA,2,33,1,7,1,0,0,Atheist,-4.0,-4.0,0.333333333,15.0,32.0,9,1.0,-24,-7.0,-28.0,20.0
USA,2,28,1,1,5,0,0,Atheist,-3.833333333,-2.75,4.0,2.0,37.0,11,3.0,-24,5.0,28.0,28.0
USA,1,43,2,1,2,0,0,Atheist,1.0,1.416666667,2.933333333,3.0,25.0,8,0.0,-24,10.0,28.0,-26.0
USA,2,29,2,1,5,0,2,Atheist,-2.666666667,-2.083333333,3.0,7.0,30.0,9,1.0,-24,7.0,7.0,13.0
USA,1,32,3,7,5,0,0,Atheist,-4.0,1.75,5.0,4.0,25.0,9,11.0,-24,9.0,25.0,-12.0
USA,2,34,1,1,4,0,1,Atheist,-3.333333333,0.083333333,3.466666667,10.0,30.0,14,6.0,-24,-10.0,9.0,14.0
USA,2,31,3,1,5,0,0,Atheist,-4.0,0.166666667,2.0,4.0,39.0,10,1.0,-24,5.0,-3.0,11.0
USA,2,30,2,5,2,0,2,Atheist,-3.333333333,1.833333333,4.0,4.0,28.0,10,4.0,-24,4.0,6.0,-9.0
USA,1,43,3,5,6,0,0,Atheist,-4.0,1.916666667,3.933333333,3.0,24.0,7,0.0,-24,15.0,7.0,4.0
USA,2,32,1,1,3,0,0,Atheist,-4.0,0.5,2.666666667,6.0,31.0,8,3.0,-24,2.0,12.0,20.0
USA,2,23,1,1,5,0,0,Atheist,-1.0,3.916666667,2.866666667,2.0,23.0,6,0.0,-6,1.0,6.0,-14.0
USA,2,23,1,1,2,0,0,Atheist,-3.166666667,4.0,6.4,5.0,74.0,21,0.0,-24,-14.0,8.0,-4.0
USA,2,27,1,4,5,0,0,Atheist,-1.5,1.416666667,2.333333333,5.0,54.0,12,0.0,-24,-4.0,25.0,-15.0
USA,2,54,3,1,5,0,4,Atheist,-1.333333333,-0.583333333,4.0,1.0,21.0,9,4.0,-24,15.0,0.0,0.0
USA,2,25,1,7,4,0,0,Atheist,-4.0,0.166666667,2.666666667,4.0,25.0,9,2.0,-24,7.0,0.0,0.0
